"","sd","sd_lfc","p_val","log_fc","X1","X2","X3","X4"
"Ccdc169",0.0618955764093739,0.411310672186638,0,0.694810677023182,-8.00958820108928,-8.20516489148497,-7.53855584083842,-7.3147775240661
"Ccdc181",0.0915365302357471,0.404041124185883,0,0.827807233775126,-8.20798864838918,-8.26106454438034,-7.90164259397723,-7.38018141461406
"Ccdc183",0.12736399642835,0.541256398058516,0,1.12925351481576,-9.36155407453343,-9.08243154707963,-8.39286006105982,-8.23230055971767
"Ccdc185",0.150335957023138,1.16539339944646,0,2.02372026807283,-9.43709807175765,-8.73202063310847,-7.41337780368482,-6.90928594677357
"Ccdc23",0.0742357284951822,0.466589519536269,0,0.639412722772258,-7.73746675606192,-8.20187480968482,-8.86675141441002,-8.37687947883418
"Ccdc28a",0.165491080701727,0.948980842316442,0,2.03941351486111,-9.82644676263433,-9.37645538088512,-8.26115759559283,-7.78703324777321
"Ccdc54",0.0643879653716688,0.470761935711256,0,1.00518155941739,-6.60709884417527,-7.61228040359266,-7.2974015390417,-6.74616964918496
"Ccdc70",0.119273301032019,0.500331364682104,0,1.07513768098792,-9.24806423317254,-9.07530284169542,-8.4968150623755,-8.17292655218462
"Ccer1",0.119970267593841,0.737217483654745,0,1.27346179483212,-8.3110357338389,-7.80307325112525,-7.03757393900677,-6.67891992836833
"Ccin",0.196792529215037,1.04147945288192,0,1.84131276894078,-9.91619545665086,-9.11000952246017,-8.07488268771009,-7.59606527351696
"Ccsap",0.0680827817668402,0.397526792494799,0,0.881604924891717,-7.18391233272125,-8.06551725761297,-7.64077409428167,-7.29282990492373
"Ccser2",0.145340535787412,0.764359067173832,0,1.44960395743418,-9.15567606093187,-8.89834596438387,-7.70607210349769,-7.72540297650536
"Cdc14a",0.0766860816750914,0.446374094450941,0,0.989893364512586,-7.03663021843917,-8.02652358295176,-7.63322969810357,-7.19864386551808
"Cdc34",0.0914929183514574,0.799105256589939,0,0.871244501594421,-8.06708836705876,-8.45631337012728,-7.19584386546434,-6.70497598186698
"Cdca2",0.157899018531503,0.944756426060389,0,2.0150280652931,-9.57526774253832,-9.22356660264025,-8.09277020648837,-7.56023967724521
"Cdrt4",0.037010432531038,0.356629477147633,0,0.40222715111492,-6.23833544568919,-6.64056259680411,-7.1098242125647,-6.62534005766758
"Cdv3",0.0911773683845012,0.395307888651472,0,0.766870424212725,-7.60870072135406,-8.37557114556678,-8.43575981534668,-7.89901699420936
"Cdyl",0.229576432615212,1.26905012503457,0,2.36700930923042,-10.1860173808704,-8.97619666717299,-7.81900807163995,-7.34869301339959
"Cep112",0.0856123157008494,0.535578623535763,0,1.17087044658264,-8.41210012723425,-8.25601464296247,-7.70603804171099,-7.24122968065161
"Cep350",0.148755450296203,0.73050546721804,0,1.37960405637255,-9.46988592825253,-9.73985596062131,-8.88351230188614,-8.09028187187998
"Chchd3",0.0992003440630249,0.757119564598678,0,1.56165531788919,-8.81293758686179,-8.74506178736949,-7.80580719267857,-7.25128226897261
"Chn2",0.0655726274208329,0.689197260949702,0,1.07268078213758,-8.1055721693893,-8.55957972867151,-7.38840459710146,-7.03289138725172
"Clip4",0.10636713602921,0.720697140669797,0,1.16429332243853,-8.37076856334364,-8.12362856670167,-7.20647524090511,-6.86388418295939
"Clmn",0.0372040120775486,0.220274945414388,0,0.464280839164995,-6.77823835941338,-6.85780313407674,-7.13181940580482,-7.24251919857838
"Clpb",0.0286033148864249,0.387067435509403,0,0.671884717832149,-6.01426612009417,-5.83988053696739,-5.92157517621654,-6.68615083792632
"Cnbd2",0.181139498509217,0.729021700256935,0,1.52941545273973,-9.96447048674444,-9.32010588238976,-8.4958277392576,-8.43505503400471
"Col16a1",0.187583024150383,1.21047209007198,0,2.37195570988887,-10.0219053357413,-10.1599924029343,-8.53442686636214,-7.64994962585241
"Col20a1",0.120656768071041,0.472790146419463,0,1.04692452249019,-8.91124847192682,-9.2028075681708,-9.0966725788238,-8.15588304568061
"Col22a1",0.118544035647921,0.472054722865435,0,1.00270753086968,-9.13215050053187,-9.0578161490582,-8.53028660536292,-8.12944296966218
"Creb3l4",0.102392002283484,0.573525105516318,0,1.1717169750897,-8.75285443437523,-8.51738923594167,-7.74406229467036,-7.58113745928553
"Csnka2ip",0.0426181220625179,0.341952855332453,0,0.568301668175072,-6.93579670097325,-7.28785451239543,-7.7408971974598,-7.50409836914832
"Cst13",0.159018142055657,1.12013496069937,0,1.90401744412944,-9.67687893956116,-9.35437352088166,-7.77286149543173,-7.43480117175107
"Cst8",0.0656579488047337,0.530027040167922,0,0.617052467137296,-6.96546682652319,-7.58251929366049,-6.75159301120628,-6.30783734073689
"Cstl1",0.117196785952725,0.968578330480975,0,1.83665257336168,-9.22308494126997,-9.53051109395947,-8.30323780506074,-7.38643236790828
"Ctag2",0.128125741380572,0.624511543893007,0,1.38690903894339,-9.30367066155714,-8.99694459366467,-8.35863518096392,-7.91676162261374
"Cylc1",0.158650507929488,0.86693332476828,0,1.76349118573663,-9.69452760288444,-9.51619644658254,-8.34496357597624,-7.9310364171478
"Cylc2",0.0420899043527017,0.40937220621764,0,0.451134246331381,-7.11171048891887,-7.65874954588715,-7.0799200210648,-6.66057624258749
"Cypt1",0.167929876921786,0.868342545717612,0,2.00298641161338,-9.85398817415343,-9.26532537616868,-8.5542767734437,-7.85100176254005
"Cypt12",0.0748451523379456,0.902467671487226,0,1.49223174992596,-7.70442295293369,-7.27947550443186,-6.21219120300773,-5.76859812134559
"Cypt2",0.226230477849628,0.856125668935713,0,2.03585745385556,-10.38346459262,-9.6620354435206,-9.16350874286393,-8.34760713876441
"Cypt3",0.153496587159213,0.739139904890793,0,1.49784176046301,-9.75285483419931,-9.70699675562621,-8.73803909401347,-8.2550130737363
"Cypt4",0.142704348737165,0.737778397992661,0,1.3083184330773,-8.9334884042416,-8.41642109762755,-7.6251699711643,-7.31535798350248
"Dbil5",0.0285866446917943,0.319139914532055,0,0.542545377097419,-5.98627364287454,-5.86201918735689,-5.85718050376976,-6.52881901997196
"Dcaf5",0.18676104002396,1.05696702276652,0,2.2723548582204,-9.88269309152389,-9.42065063012464,-8.18233138853944,-7.61033823330349
"Dda1",0.0693041178547379,0.301421752839064,0,0.670066092070483,-8.1367789959738,-8.06936528091926,-7.91174334802216,-7.46671290390332
"Ddi1",0.0845298078055534,0.354626375240452,0,0.789134768126614,-7.46679006442198,-8.06963039363751,-7.82773280008485,-7.28049562551089
"Desi1",0.0994217387855812,0.68092950176084,0,1.50680072506389,-8.64994405705812,-8.28149940412088,-7.56736645115673,-7.14314333199422
"Dgat2",0.12621663532177,0.570159042161756,0,1.0929622558856,-8.67778913291198,-8.75413203288909,-7.58482687702638,-7.93999373193406
"Dlgap4",0.0727404501101359,0.543799010786291,0,0.683165164523578,-8.31602321883033,-8.9630494065518,-8.35850400773218,-7.63285805430676
"Dnaja4",0.0996184979335786,0.462864221195375,0,1.09879472403329,-7.82290392723813,-8.48683907323841,-7.69823507851226,-7.38804434920512
"Dnajb14",0.0600101356286984,0.404974186052235,0,0.803942722129216,-7.48326102648197,-7.153241966977,-7.06162102003062,-7.95718468910622
"Dnajb3",0.0494631160486515,0.510878720407639,0,1.14047793252634,-5.77095818989284,-6.91143612241918,-6.52788589488136,-6.02148237649942
"Dnajb4",0.0664527183006659,0.303674196963806,0,0.66364483090057,-7.60773731090055,-7.74815114446583,-7.66914291728029,-8.27138214180112
"Dnajb7",0.117739355312673,0.857912257144108,0,1.42270586810812,-8.74995958321313,-8.41720893959589,-7.327253715105,-6.95350809202748
"Dnajb8",0.0297832952759969,0.355233401086934,0,0.67033381255062,-6.18764949491427,-6.04702749658561,-6.42727432453288,-6.85798330746489
"Dnajc5b",0.085093826259025,0.473711824231094,0,0.885172301236863,-7.15541657057165,-8.04058887180852,-7.46842857147918,-6.9545328444797
"Dnajc9",0.165051616817824,1.0794586989312,0,1.69874586805433,-9.61818419748261,-9.35730233561864,-7.91943832942828,-7.40636731715555
"Dnali1",0.0907846867026727,0.413518789605609,0,0.812047139066046,-8.40572233608625,-8.41174785838462,-7.83133955220522,-7.5936751970202
"Dpysl3",0.086531487841732,0.580621331815607,0,1.2483797947714,-8.66631509481232,-8.58276556693036,-7.9994007030492,-7.41793530004092
"Dynll2",0.0620642716652473,0.517461119584482,0,0.745118192868824,-6.51943792379318,-7.26455611666201,-6.472813755528,-6.01420477199698
"Eef2",0.129948556538725,0.468619932225061,0,1.1387216982043,-7.90539973487119,-8.59777630413462,-7.96484796379019,-7.45905460593032
"Efcab3",0.140160059282018,0.696696816239145,0,1.42173128735182,-9.31786980325546,-9.04493100877109,-8.10218933242823,-7.89613851590364
"Egln2",0.0483396891550657,0.425763337388332,0,0.551832692851045,-6.82874351083472,-6.53892240821733,-6.42865068008658,-7.38057620368576
"Eif4h",0.0568106308745904,0.277813529265024,0,0.525546828757629,-7.4236416558888,-7.63583013899916,-8.01928750899607,-7.94918848464643
"Ell2",0.183732722294895,0.919453531049575,0,1.8158117508708,-10.0123706467836,-9.71158822109635,-8.38173339315568,-8.19655889591275
"Elof1",0.0563578075941762,0.310295812198614,0,0.723625323911726,-7.26676594634412,-6.97132357323394,-7.13176626521493,-7.69494889714566
"Epb4.1l3",0.171378044256994,1.00074892230637,0,1.69477047187182,-10.144764174159,-10.687313573597,-9.1492155307365,-8.44999370228722
"Ergic3",0.122487502125877,0.461971003025519,0,1.06276592818391,-8.36838794162356,-8.82231516494143,-8.62554697999531,-7.75954923675752
"Erich2",0.118953560424403,0.608288408290367,0,1.3434373357568,-8.89285515059494,-8.67774447229021,-8.07081967803036,-7.54941781483814
"Erich3",0.146973359037353,0.914307148695718,0,1.47625642391808,-8.96378714236034,-8.62977248616023,-7.48753071844227,-7.0390841053598
"Fabp9",0.0435456799171376,0.358307577922393,0,0.528551204144134,-6.07808973036495,-6.60664093450908,-6.93706208219987,-6.42691015100111
"Fam104a",0.10941073598625,0.414879908387216,0,0.961761024895601,-8.80762210289147,-8.55370114019742,-8.24097005097149,-7.84586107799587
"Fam107b",0.0974552573962566,0.63035518287392,0,1.01654189136518,-8.77171257374193,-9.16670292581444,-8.14589027826769,-7.75517068237675
"Fam110a",0.124976440649031,0.672104914763231,0,1.26809835855522,-9.31015113151607,-9.13833842294362,-8.0919878266595,-8.04205277296085
"Fam134b",0.0852079668040884,0.483813671883245,0,1.0423381557454,-7.4424466720214,-8.4847848277668,-8.33339578015252,-7.78613354185212
"Fam161a",0.0482738055855439,0.24294273990491,0,0.448413062226303,-7.09354524180092,-7.06917614776117,-7.45194363952437,-7.54195830402722
"Fam166a",0.0563383536971285,0.290645991682941,0,0.678353417279332,-7.85308514703884,-7.59335349353942,-7.38065734568125,-7.17473172975951
"Fam187b",0.066824112611342,0.316044836338746,0,0.701032926493474,-7.56799365453256,-8.04779928417144,-7.89303266257948,-7.34676635767796
"Fam220a",0.0763241665566532,0.336974707864476,0,0.719272710562571,-8.1598507565143,-7.90009892541469,-7.90952201370886,-8.61937163597726
"Fam229a",0.0896462044023663,0.646724772491866,0,1.23470007634852,-8.57734806017532,-8.78030916195003,-7.99147158955099,-7.34264798382681
"Fam71a",0.120574366481734,0.776985514918609,0,1.42780093487661,-9.07797326687967,-9.05468519061226,-7.65017233200305,-7.79942007356112
"Fam71b",0.111533275263992,1.11160436386705,0,1.83166559087222,-8.94392057466923,-8.65224949400447,-7.11225498379702,-6.70001026495782
"Fam71d",0.0803881018390159,0.469360616821431,0,0.852144402759974,-7.17477505355711,-8.02691945631708,-7.50146640978827,-6.94456836570675
"Fam71e1",0.0612262445785753,0.318707943804783,0,0.608702575648515,-6.87956189102998,-7.48826446667849,-7.22115193184095,-6.79876626557625
"Fam71f1",0.10592435413234,1.16109120631397,0,1.6830800301335,-8.61591140331071,-8.50672923006412,-6.93283137317721,-6.27858498740772
"Fam71f2",0.0347572752938732,0.402718672057337,0,0.759576524977189,-5.34956145769892,-5.3542113277177,-6.10913798267611,-5.97712978447298
"Fam78a",0.171227498132964,0.92381994280837,0,1.89820064629759,-9.81789598620542,-9.61961366764408,-8.40452552850935,-7.91969533990783
"Fbxo39",0.195268965902942,1.07488299977188,0,2.04662395248846,-10.2541759166913,-10.1816673607215,-8.53514458985261,-8.20755196420283
"Fem1c",0.0934518029893222,0.407817778044188,0,0.819494079460274,-8.12165216004386,-8.04966058004357,-8.00602292281674,-8.86915465950385
"Fhad1",0.0404572050928375,0.28397718348093,0,0.483431022444562,-6.62570826989355,-7.05524199266022,-7.29801395471221,-7.10913929233811
"Fhl5",0.156409980791627,0.894216621202085,0,1.68352164267131,-9.38142382056521,-8.80031541175693,-7.6979021778939,-7.50913678768653
"Fscb",0.0735022331041377,0.455782320434216,0,0.776058556629421,-8.08414795354979,-7.72165649913672,-7.44629980540441,-8.49771505576614
"Fscn3",0.0812907459669164,0.385688008407445,0,0.729932399581637,-7.24111379080247,-7.24635202296404,-7.97104619038411,-7.83943278359984
"Fxr1",0.0367025906309536,0.314546923856033,0,0.56938095898655,-6.33828954093191,-6.18260334489018,-6.391066552643,-6.90767049991846
"Gabarapl1",0.0681667388044637,0.304952427183519,0,0.580206831668184,-7.14708734767292,-7.7272941793411,-7.55165224950203,-7.1066827291641
"Galntl5",0.055757264826598,0.485885123186624,0,0.91248097568704,-7.6999976045102,-7.85248582219743,-7.20196677277058,-6.78751662882316
"Gdpd1",0.126105670913539,0.782136844959775,0,1.5547043820158,-9.17487740683583,-9.33127061175574,-8.46271777405622,-7.62017302482003
"Glul",0.0654221269454004,0.405985013589269,0,0.872845486673829,-7.17944741759914,-7.40782686323664,-8.05229290427297,-7.8825525447987
"Gm10638",0.0930277811345043,0.676326683220999,0,1.14974080208136,-8.6101791981873,-8.97498197538279,-7.94415008760659,-7.46043839610593
"Gm10731",0.0825252264616208,0.399401965422738,0,0.692422116236184,-8.47894625634196,-8.14803678355396,-7.92501316360145,-8.84045889979014
"Gm11634",0.061913176944389,0.579399176080271,0,1.07062729784866,-8.08743040512577,-8.32520270599986,-8.02751999056941,-7.01680310727712
"Gm136",0.148801163237143,0.973836426588501,0,1.93588503634654,-9.75669100004004,-9.79236968452681,-8.49110426697075,-7.8208059636935
"Gm15104",0.167417037706353,0.806742754580706,0,1.62761678159679,-9.91097008528244,-10.0096602865763,-9.08970639360801,-8.28335330368564
"Gm16226",0.166103349331183,0.813899373238973,0,1.70348026980488,-10.0685558661895,-9.98264007959679,-9.031813682719,-8.36507559638458
"Gm16279",0.0757776960948577,0.544126900180078,0,0.703789415278038,-8.07830663051582,-7.7158651531817,-8.82494350566181,-8.78209604579386
"Gm4275",0.171219550410282,0.658327093438181,0,1.54766653084377,-9.42279204418946,-8.97141628466975,-7.87512551334569,-8.54595752253844
"Gm4665",0.116005191134167,0.90032358492048,0,1.0602525278916,-8.7053377054152,-8.96084188397553,-7.6450851775236,-7.04271711114465
"Gm4787",0.157235156882964,0.701415466307952,0,1.57892283171504,-9.75693391335074,-9.28735352093805,-8.61043813160378,-8.1780110816357
"Gm498",0.0443855264462372,0.359776435851931,0,0.556800133177389,-7.17749837265653,-6.89070328367325,-7.43218297352952,-7.73429850583392
"Gm5893",0.0508685539234493,0.428657180124017,0,0.476972502044903,-7.28960496985269,-7.76657747189759,-8.33056136166523,-7.90004178106162
"Gm6657",0.1065023495171,0.675447389810505,0,1.13206603214504,-9.16863380201661,-9.58108585275968,-8.58309964369251,-8.03656776987158
"Gm9999",0.0384243859951152,0.263533829022321,0,0.491571353826992,-6.87461327405345,-6.57500498070944,-6.50089963901558,-7.06657633453644
"Gpd2",0.0408779737758062,0.473732029330059,0,0.690833151934854,-7.20360287156823,-7.65484635308905,-6.99975369834472,-6.51276971963338
"Gsg1",0.0155094307069401,0.24631730221152,0,0.494871132829437,-4.78188062293165,-4.73652346292318,-4.87495946633956,-5.27675175576109
"Gsg2",0.110810392703477,0.470272182030268,0,1.11540592075266,-7.5515955551988,-8.30835933436658,-7.82565709870218,-7.19295341361392
"Gsk3b",0.12341218023404,0.680064123200697,0,1.40439264068698,-9.11557833235487,-8.91803284321039,-8.02599640063495,-7.7111856916679
"Gstt4",0.0749427789026935,0.498227055808065,0,1.04247393305557,-6.71034510953305,-7.75281904258863,-7.43782681138086,-6.8201127043369
"Gtsf1",0.111613384849454,0.6363813939829,0,1.52293093162022,-8.71421761528031,-8.20222121098832,-7.90028820258296,-7.19128668366009
"Gtsf1l",0.0990570579356662,0.50587326806718,0,0.838929200283059,-8.63696817580237,-8.58446376738,-7.68048154294187,-7.79803897551931
"H1fnt",0.0542621364210938,0.495494720791701,0,0.59345154004714,-6.60424080420262,-7.19769234424976,-6.4872708637701,-5.99161345073108
"H2afb1",0.0750541704522669,0.486040927207882,0,1.04507725870986,-7.03808045520132,-8.08315771391118,-7.55817513995406,-7.09417206560668
"Habp4",0.0407413232989097,0.283564964786158,0,0.470153514536782,-6.42345884503029,-6.89361235956708,-7.06759962397429,-6.95467981107498
"Hemgn",0.151163127315879,1.04268794934597,0,1.72336498149629,-9.79714041334866,-9.66178399335608,-8.07377543185237,-7.79920945447517
"Hils1",0.099901534907743,0.909214737802676,0,1.42881191405307,-8.26838810210674,-7.78092231082445,-6.83957618805368,-6.25125880723883
"Hipk1",0.0688228606224517,0.281355120761865,0,0.6066043867915,-7.93368596668716,-7.85711759925703,-7.92473555677135,-8.46372198604853
"Hk1",0.0367310111614934,0.338445446415729,0,0.517377253130062,-6.56762839909096,-6.39031623295362,-6.34818674926091,-7.08500565222102
"Hmgb4",0.0692407124742249,0.854381046426756,0,1.15435921277521,-7.54273323367532,-7.4586774977496,-6.38837402090011,-5.78257815010046
"Hmox2",0.0495800757934271,0.357476452559403,0,0.600500869253985,-6.41082830030582,-7.0113291695598,-7.24897942827016,-6.77389630264796
"Hrasls5",0.02771235871311,0.254832044123304,0,0.452805060748704,-5.82742929946625,-5.73137660560303,-6.1214035186797,-6.28023436021495
"Hspa1l",0.0452133078033539,0.56577462028341,0,1.24079418060333,-5.83472122903815,-7.07551540964148,-6.80859435098546,-6.19484174822054
"Hspb9",0.0387350361672272,0.420211473419353,0,0.589269482023457,-6.39061186583008,-6.11781498725478,-6.06180428426227,-6.97988134785354
"Ift172",0.0750768252625081,0.376480816137954,0,0.622819500499721,-7.30790215096266,-7.93072165146238,-8.18559400898873,-7.65541729447437
"Igf2bp3",0.111010500009586,0.380588851578378,0,0.926814332198836,-8.32332101023905,-8.87348322498415,-8.38785029319025,-7.94666889278531
"Ipo5",0.0718480659850845,0.510619604433712,0,0.962258865110315,-8.14505888784768,-8.33290828687809,-7.72010528779639,-7.18280002273737
"Iqcf1",0.11727770964209,0.891476991868655,0,1.30467411489903,-8.66555255863083,-8.33694984934462,-7.3608784437318,-6.72435108088635
"Iqcf4",0.0420994672271079,0.509471010592476,0,0.457590194075578,-6.98541250658311,-6.52782231250753,-7.38977874121423,-7.70408190347901
"Iqcf5",0.0760756187806978,0.449114873048981,0,0.79378018345314,-7.19219456779782,-7.98597475125096,-8.24866129357357,-7.81637861693369
"Iqcf6",0.201817392416208,1.10244748807702,0,2.07265342245312,-10.5218915269899,-10.3402398654428,-8.60928142745296,-8.44923810453674
"Isg20",0.115216703432712,0.461520990744693,0,1.01696421281275,-9.08778667429461,-9.00625907221729,-8.69941151425799,-8.07082246148186
"Izumo2",0.097186459226106,0.469466489676524,0,1.10770430261862,-7.8038689735443,-8.46849228691604,-8.10724281680292,-7.36078798429742
"Jazf1",0.160612325942915,0.872134597857499,0,1.70161737331011,-9.81527310948992,-9.91239154138127,-8.72060497901778,-8.1136557361798
"Kctd16",0.217356045529755,0.889748787970865,0,1.99798080650325,-10.3743569100603,-10.0061292420054,-9.19616989044564,-8.37637610355702
"Kif17",0.0577207473146867,0.331926302535089,0,0.749174310241346,-7.54018353949918,-7.27913743683648,-7.381215386108,-8.02831174707782
"Kif27",0.131136148028319,0.515063437861112,0,1.11283875959118,-7.83200069520602,-8.88101317742824,-8.01944375057784,-7.76817441783707
"Kif2b",0.111693532341669,0.694413246270266,0,1.24674638285034,-8.36558819842281,-8.05783934571656,-7.11884181557247,-6.95074144760042
"Klhl10",0.0494070101222762,0.350015655605016,0,0.412770165910338,-7.17036776415535,-6.88066405716073,-6.8142772028221,-7.58313793006569
"Klk1b8",0.0937465576230927,0.610869058817352,0,1.19997739792954,-7.45887259226143,-8.65884999019097,-8.51538439386924,-7.62160891528028
"Knop1",0.150109586673561,0.705035477873727,0,1.47958129114054,-8.91684437071392,-8.32620566127256,-7.43726307957337,-7.51326905406891
"Knstrn",0.0656106701473908,0.247513635615141,0,0.547581859033279,-7.98465635676094,-8.06138590214125,-7.75014943187267,-7.51380404310797
"Lipe",0.0380057279181484,0.171028695086592,0,0.40468012789982,-7.31787787990821,-7.19260659313657,-7.41971773884334,-7.59728672103639
"Lpcat2b",0.118034476868308,0.519144535600321,0,1.09544557145981,-9.19460119711519,-8.93953693125358,-8.2950860877762,-8.09915562565538
"Lpin1",0.0533606355898575,0.442333185112579,0,0.637092176817777,-7.15889242603744,-6.85365948060609,-6.86186439643283,-7.79598460285522
"Lrrc27",0.119282045827671,0.715535358381656,0,1.61381845471078,-8.80345324877869,-8.42358658126619,-7.75212607188655,-7.18963479406791
"Lrrc28",0.0715193230263987,0.362303468761338,0,0.630088558203203,-7.73249112638743,-7.54352798425982,-8.06549575146164,-8.36257968459063
"Lrrc51",0.0454094690734862,0.308152466065902,0,0.531341546101573,-6.9336283874828,-6.73546424986084,-7.06412488108142,-7.46496993358438
"Lrrc57",0.0426363127812799,0.295864604695177,0,0.486359869807048,-7.03232693254981,-6.8126035006886,-7.07675932081751,-7.51868680235686
"Lrrc74a",0.0610405729400914,0.362104277991076,0,0.615119278797996,-7.67418910242593,-7.50661106636368,-8.09087350313872,-8.28930838122392
"Lrrc8b",0.0384172635061983,0.222204446077482,0,0.449143513712762,-6.83385322547056,-6.82911560191711,-6.85442517852461,-7.28299673918332
"Lrrfip2",0.0839497949860744,0.565851593273573,0,1.00631408960312,-8.31516334884033,-8.61857571656976,-7.91542500460095,-7.30884925923721
"Ltn1",0.167673984490307,0.981696872473987,0,1.65041230755623,-9.83141547899158,-10.3873159636033,-8.88049649849641,-8.18100317143536
"Luzp1",0.0417433306169924,0.254901799795073,0,0.431319075416904,-6.95728281702823,-6.85717475203396,-6.85032680288938,-7.38860189244514
"M1ap",0.0651320637459072,0.280512302713422,0,0.614938011027564,-7.79702475666977,-7.59627652578168,-7.63898731337459,-8.21121453680925
"Map7",0.114071704609116,0.686362499797219,0,1.12680611251761,-8.61810752408224,-8.39566167306079,-7.49130141156463,-7.20162131438389
"Mapk6",0.0703319903490277,0.405907496190548,0,0.778567670958673,-7.86571632213848,-7.58735766475041,-7.44570834929639,-8.36592533570908
"Mbd3l1",0.119027189224698,0.570210824265366,0,1.10160835122387,-9.28814770757132,-9.07028472768846,-8.2214259809713,-8.18653935634745
"Mea1",0.0397377783371828,0.233150733051829,0,0.504389357239938,-5.33772816393971,-5.5161530161007,-5.84211752117965,-5.77268281267684
"Meig1",0.0434548408791292,0.559875437128457,0,1.21033865918768,-6.78834583700252,-6.72108885050817,-6.22095612323773,-5.57800717781484
"Mfap3l",0.0560626822269338,0.401111177622937,0,0.515371938906434,-7.43569876748719,-7.06046524563877,-7.15012984981902,-7.95107070639362
"Micalcl",0.231959646625369,0.976509084689487,0,2.03275262364478,-10.1248309751102,-9.24258770481796,-8.09207835146542,-8.13161527738088
"Mpc2",0.107947423231453,0.582613948894668,0,1.17484659166696,-8.62350779284667,-8.73060692740587,-8.17370897936094,-7.44866120117971
"Mpp6",0.0858231787757543,0.459161408639456,0,0.832756919018577,-8.09697193508716,-7.79804133929546,-7.56803683374383,-8.63079825831403
"Ms4a13",0.100920429966037,0.397190745375706,0,0.904729421719262,-8.4030444676898,-8.10838721193423,-8.25669994965006,-9.01311663365349
"Ms4a14",0.0454479593945064,0.267507804487429,0,0.509263542056555,-7.05762124692397,-7.41917036509028,-7.66911006454336,-7.56688478898052
"Ms4a5",0.0675358666837086,0.392203422670509,0,0.697215210608404,-7.08059511300502,-7.77781032361343,-7.99698545524851,-7.68675605806022
"Mtdh",0.0740065082456578,0.376537634614405,0,0.715420100633807,-8.02268900919905,-8.11606830056233,-7.60313332482743,-7.30726890856524
"Mtfr1",0.0811092829469069,0.320397001906454,0,0.739890784428186,-7.2181709470929,-7.95806173152109,-7.57235533999544,-7.36970256407878
"Myo18b",0.21919986709762,0.930830098423695,0,1.90291979246149,-10.6201004747101,-10.2182886270017,-8.96689068447973,-8.71718068224864
"Nabp1",0.165627567443822,0.852663382457661,0,1.3736101061577,-9.32448292471083,-9.11265702002519,-7.95087281855313,-7.59195624401139
"Nbr1",0.0356581859851634,0.406919955158254,0,0.75594000676191,-6.4189129050973,-6.23545256242938,-6.57523573059237,-7.17485291185921
"Ndrg3",0.102107274344241,0.410659570468928,0,0.949658902156576,-8.77633734441403,-8.5886528590916,-8.39093225489682,-7.82667844225746
"Noxred1",0.180279821817713,0.917609911609244,0,1.9459572896099,-10.3297550896222,-10.2525719087418,-9.29448229680478,-8.38379780001233
"Nqo2",0.140868025103596,0.65939606547817,0,1.21545849443083,-8.40382183745286,-9.57862627970123,-9.61928033188369,-8.51612309655552
"Nsun4",0.0759679344001281,0.349299654924109,0,0.696151827786704,-7.99838425593316,-7.97795677407757,-8.01326972690752,-8.69453608371987
"Nt5c1b",0.0724947431974548,0.468774595678833,0,0.990082311196507,-6.14622013683093,-6.30551347671326,-7.13630244802744,-6.88330638627138
"Nudt4",0.0422123309573002,0.349186611876643,0,0.49958581787383,-6.59100369588441,-7.00784559364117,-7.44102503671043,-7.09058951375824
"Nupr1l",0.0662004101996533,0.409016928301422,0,0.774751049582584,-7.81991980639138,-7.49911439663481,-7.34943995172608,-8.27386544621739
"Odf1",0.0209981185922391,0.387898832075223,0,0.680656140003474,-5.17285589890411,-5.06155660003933,-5.02843212826663,-5.85351203890758
"Odf3",0.146755178975916,0.614946329091159,0,1.39642599715232,-9.63644906808224,-9.19448456998203,-8.63088657100262,-8.24002307092992
"Oscp1",0.119860996063964,0.682106478623945,0,1.45325179461856,-8.75399584150977,-8.61279955269847,-7.83719572361793,-7.30074404689121
"Osgin1",0.0800296772126937,0.310915164841072,0,0.738412126527188,-8.43384072908479,-8.00309411631854,-7.6954286025576,-7.90339134329539
"Otub2",0.0521966986380237,0.297596676929113,0,0.666161557266811,-6.64056246242264,-7.30672401968945,-6.94912932415173,-6.72490284693033
"Oxct2a",0.0728765266915078,0.31003124844892,0,0.728947297240931,-7.05569022408139,-7.48923853350494,-7.78463752132232,-7.28196356947489
"Oxct2b",0.0681133220423862,0.334832179460191,0,0.723133729470167,-7.43668501207375,-7.51316747440016,-8.15981874154392,-7.86933411639241
"Pafah1b1",0.0685525983989048,0.377834208887435,0,0.638018043229696,-7.53886094512888,-7.63208328926498,-8.28693057489789,-8.17687898835858
"Paip2",0.0485412837949885,0.226403549001346,0,0.489617249000862,-6.48867739176584,-6.9782946407667,-6.92195053157596,-6.6794946983233
"Paqr5",0.0946485771673256,0.682688526837978,0,1.48837370689053,-7.27785124763745,-8.76622495452798,-8.39394796657031,-7.63174297589712
"Paqr9",0.0764059111782944,0.300070810466143,0,0.716436054877891,-8.39044687885576,-8.09541091929425,-8.31242474483417,-8.81184697417214
"Pcmt1",0.0788150436548039,0.575840025258303,0,0.922573166380833,-8.17863984210622,-8.63625319011905,-7.9320997929735,-7.25606667572539
"Pdpk1",0.0874039769536414,0.700712958775759,0,1.25907132416816,-8.78287944984429,-8.97712106127837,-7.87662304712824,-7.52380812567613
"Pdzd8",0.0451186114901797,0.34684255091824,0,0.407303018074576,-7.07493701922907,-6.75686592107933,-6.74600118134809,-7.48224003730364
