"","sd","sd_lfc","p_val","log_fc","X1","X2","X3","X4"
"Atoh8",0.231235502032375,0.508573833275165,0.000660917112025317,0.894202831040809,-8.6587201150064,-9.39308927822277,-9.85592445689044,-9.55292294604721
"Tesk1",0.240959626134083,0.410833100382214,0.000669771753763815,0.931024025300829,-6.70230999247205,-7.10019430266193,-7.63333401777288,-6.83999347950911
"Aste1",0.239537143613635,0.517958088082317,0.000689726744960595,0.923809453366593,-8.80063921768341,-9.73777314590191,-9.97179294975261,-9.72444867105
"Akirin2",0.122827525683982,0.193833130555898,0.000707784086233509,0.472925172730223,-7.6861233373989,-7.93304146170906,-7.95897214973302,-8.15904851012912
"Xkr8",0.167826626234827,0.311517587883802,0.000712972679088875,0.645885794344882,-7.77009647665332,-8.4159822709982,-8.38973377017758,-8.01357327261938
"Ccdc108",0.174277754276222,0.320423797882729,0.000739101750487414,0.669174681775431,-8.696662652643,-8.00701554167283,-8.25351274202935,-8.02748797086757
"Tchp",0.156493260322519,1.48331294557362,0.000741849820641516,0.600744913307862,-11.1660737638237,-8.63715971741127,-8.07786783464117,-8.03641480410341
"Gps2",0.298252408701055,0.469244028572297,0.000768940531649331,1.14229899588306,-8.78610462123587,-8.16670503658715,-7.64380562535281,-8.10510375080835
"Nlrp14",0.150636011592912,0.261348692928525,0.000770931100263272,0.576836179078764,-7.35803716245492,-7.55290926776885,-7.88371927189856,-7.3068830928198
"Trappc4",0.291195973614226,0.465004099270305,0.000810205737949321,1.11152157586544,-9.48759213613223,-8.71654582057829,-8.37607056026679,-8.86804930838028
"Med28",0.12340460986009,0.259855899476562,0.00081674495866757,0.47080174107399,-7.7887062360727,-8.08770639611964,-8.3898868963403,-8.25950797714669
"Gm10069",0.51666086204593,0.932210464047885,0.000831957443073073,1.9687605647993,-10.6032710319687,-9.37765224018555,-8.62178630994621,-8.63451046716938
"Dnajc3",0.345485528439689,0.632548982210063,0.000848298829954075,1.31482670688311,-9.49599076613904,-8.18116405925592,-8.15389402265722,-8.43355426519716
"Pom121l2",0.254724291598489,0.475722982143488,0.000856094850337996,0.968836557119145,-8.65390723184542,-9.4221024276956,-9.29905778384798,-8.45326587057645
"Ndufb10",0.146994817275291,0.309411052425462,0.00087177059856014,0.558429798021665,-8.05604677498138,-7.51636686236763,-7.35127596697824,-7.49761697695972
"Coprs",0.272978924485738,0.437524228673948,0.000907200005207276,1.03434177219742,-9.12819116028301,-8.4160998450171,-8.09384938808559,-8.40931550233116
"Lrrc71",0.172927920835983,0.286981078641403,0.000924851131828941,0.654411116300203,-9.04152993728362,-8.49228667730336,-8.65065932276952,-8.38711882098341
"Sbds",0.158533533187394,0.316471029130861,0.000955664318682992,0.598644841407729,-8.58830175212419,-8.58385946611088,-8.09674586742079,-7.98965691071646
"Pde6d",0.121187214439801,0.224101856067638,0.00096746015234217,0.457249279472729,-7.79204985883389,-7.93730127750661,-7.75767454968315,-8.24929913830662
"Rnaseh2a",0.183778557258331,0.328539436088145,0.000979398195398939,0.692849239145241,-7.04563048627984,-7.49243207195932,-7.73847972542508,-7.10493664566311
"Ube2d3",0.132925459430687,0.204678594507596,0.000997778636422808,0.500514773979551,-7.81944356104626,-8.07086884054343,-8.04638223430062,-8.31995833502581
"Mrgbp",0.463803300602524,0.768972049737254,0.000998310102707123,1.74633364155169,-10.2925025611512,-8.80805052289884,-8.54616891959955,-9.21487356942976
"Slc22a16",0.181694637919539,0.300617457174375,0.00101524162518052,0.683361184604992,-7.68532446760033,-7.76393004528571,-8.25213544072251,-7.56877425611752
"Prss21",0.321799400270061,0.580896871800354,0.00101541017213558,1.21028773526251,-8.36320083863772,-9.57348857390023,-9.55553457916083,-8.90571050731856
"Zpbp2",0.116556449109981,0.186082364612238,0.00102279536973704,0.438157573529287,-7.16440005788419,-7.60255763141348,-7.49216787893477,-7.41548601335288
"Zcrb1",0.161327247275174,0.329118720565923,0.00102653776057293,0.606311962409188,-8.57248916884248,-8.47622635594118,-7.95080344509055,-7.96617720643329
"Ints10",0.209076963638232,0.320537250916387,0.00106050585483297,0.784063403496308,-8.03487148600581,-8.81893488950212,-8.39947850902815,-8.43946473564248
"Ddit3",0.206563927335685,0.329252049269054,0.00109304595854987,0.773072392556625,-9.03277177147253,-8.55897999840962,-8.44853016538781,-8.25969937891591
"Cox4i1",0.110220454290128,0.171355787786978,0.00117775058468839,0.410432501092783,-6.88569824419904,-6.74200506721251,-6.47526574310626,-6.65875846951515
"Dnah2",0.13923731634283,0.235341823191278,0.00118895690494414,0.51815097819609,-8.91983240703384,-8.87782542529084,-8.70717439345296,-8.40168142883775
"Ccdc110",0.252208972457019,0.406091089551462,0.00119500687922702,0.938234953998873,-7.6897317522164,-8.06854297717009,-8.62796670621528,-7.8727505519569
"Prc1",0.216570062186082,0.398095751327198,0.00129793345477092,0.801125269444801,-9.29495652346138,-8.51824558751204,-8.48566256522793,-8.49383125401658
"Crk",0.186567653888305,0.404384387612627,0.00130002403039553,0.69006562454806,-8.50213256343339,-8.85688221962313,-9.43054450333625,-9.19219818798145
"Osbpl1a",0.209377392759048,0.416067271795791,0.00134155394400626,0.772759966685543,-8.38213747798567,-8.66067126624438,-9.26548907772856,-9.15489744467121
"Pttg1",0.124096286456243,0.223847245447222,0.00135164434448676,0.457772014120132,-8.22147207866751,-7.79927959162027,-8.25846675099791,-8.2570516057404
"Prkag2",0.244327338176658,0.374195220460392,0.00135264879065433,0.901239589527454,-7.60974048141628,-7.91996927931262,-8.51098007094374,-8.04642735107971
"Ift81",0.18582368668837,0.536021456737462,0.00135620588913943,0.685315525092914,-8.33069563103347,-8.05594023246731,-9.28814404674695,-8.74125575756022
"Rimbp3",0.203486157091606,0.316578276211786,0.0014129565528358,0.748328790061807,-7.45797375734656,-7.8420363683081,-8.20630254740837,-7.66969836724041
"Hnrnpl",0.426231443771692,0.658350880062104,0.00144617253371093,1.56495497213313,-9.93174403884032,-8.90244678115135,-8.3667890667072,-8.85059157553498
"Ip6k1",0.198057773291916,0.329772002200129,0.00144620057578893,0.72718961340718,-8.43676110233484,-8.49583763489608,-8.70467320237535,-9.16395071574202
"Faf2",0.19675645542282,0.308153536641534,0.0014686566431612,0.721636659298522,-8.8628437457353,-8.39942212236794,-8.94709707422298,-9.12105878166646
"Rsph6a",0.205202648701967,0.350023715220242,0.00150649075315812,0.7512784944633,-7.65424428734024,-7.90171840917041,-8.38754022920851,-7.63626173474521
